STE2_Level,STE2_ID,STE1_Level,STE1_ID,OrganismRowID,LastUpdateDate,EndDate,OrganismCode,CommonName,FinalID,ParentOrganismFinalID,ParentOrganismCode,Active,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,GenusComplex,Genus,SpeciesComplex,Species,Subspecies,Variety,TaxonomicLevelCode,OrganismGroup,OrganismCategory1,OrganismCategory2,OrganismType1,OrganismType2,OrganismType3,OrganismType4,TaxaList,LifeStageDefault,TaxonomicAuthority,CaliforniaTaxon,EnterDate,DateFinalIDRevised,FinalIDAuthority,Source,OrganismComments,RLSID
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes giganteus,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes giganteus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes gracilis,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes gracilis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes grandicollis,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes grandicollis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes granosus,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes granosus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes granulatus,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes granulatus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes hirsutus,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes hirsutus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes hispilabris,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes hispilabris,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes hoppingii,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes hoppingii,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes inculta,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes inculta,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes littoralis,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes littoralis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes longicollis,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes longicollis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes marginata,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes marginata,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes neotomae,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes neotomae,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes nigrinus,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes nigrinus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes nigripilosa,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes nigripilosa,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes nigropilosa,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes nigropilosa,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes obscura,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes obscura,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,Wooly darkling beetle,Eleodes osculans,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes osculans,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes parvicollis,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes parvicollis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes pilosus,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes pilosus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes propinquus,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes propinquus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes quadricollis,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes quadricollis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes rileyi,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes rileyi,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes solieri,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes solieri,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes subcylindrica,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes subcylindrica,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes subtuberculatus,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes subtuberculatus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes subvestita,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes subvestita,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes sulcipennis,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes sulcipennis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes tenebrosus,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes tenebrosus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes tribulus,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes tribulus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes tuberculatus,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes tuberculatus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Eleodes,Subfamily,Eleodes,,,,,,Eleodes ursus,Eleodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Eleodes,,Eleodes ursus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Embaphion,Subfamily,Embaphion,,,,,,Embaphion,Amphidorini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Embaphion,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Embaphion,Subfamily,Embaphion,,,,,,Embaphion depressum,Embaphion,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Embaphion,,Embaphion depressum,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Trogloderus,Subfamily,Trogloderus,,,,,,Trogloderus,Amphidorini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Trogloderus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Trogloderus,Subfamily,Trogloderus,,,,,,Trogloderus arcanus,Trogloderus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Trogloderus,,Trogloderus arcanus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Trogloderus,Subfamily,Trogloderus,,,,,,Trogloderus costatus,Trogloderus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Trogloderus,,Trogloderus costatus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Trogloderus,Subfamily,Trogloderus,,,,,,Trogloderus kandai,Trogloderus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Trogloderus,,Trogloderus kandai,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Trogloderus,Subfamily,Trogloderus,,,,,,Trogloderus major,Trogloderus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Trogloderus,,Trogloderus major,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Trogloderus,Subfamily,Trogloderus,,,,,,Trogloderus nevadus,Trogloderus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Trogloderus,,Trogloderus nevadus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Trogloderus,Subfamily,Trogloderus,,,,,,Trogloderus skillmani,Trogloderus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Trogloderus,,Trogloderus skillmani,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Trogloderus,Subfamily,Trogloderus,,,,,,Trogloderus tuberculatus,Trogloderus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Trogloderus,,Trogloderus tuberculatus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Trogloderus,Subfamily,Trogloderus,,,,,,Trogloderus vandykei,Trogloderus,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,Trogloderus,,Trogloderus vandykei,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Amphidorini,Subfamily,Amphidorini,,,,,,Amphidorini,Tenebrioninae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Amphidorini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Alphitobius,Subfamily,Alphitobius,,,,,,Alphitobius,Alphitobiini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Alphitobiini,,Alphitobius,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Alphitobius,Subfamily,Alphitobius,,,,,Lesser mealworm,Alphitobius diaperinus,Alphitobius,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Alphitobiini,,Alphitobius,,Alphitobius diaperinus,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Alphitobiini,Subfamily,Alphitobiini,,,,,,Alphitobiini,Tenebrioninae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,Alphitobiini,,,,,,,45,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Cheirodes,Subfamily,Cheirodes,,,,,,Cheirodes,Melanimonini,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,,,Cheirodes,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Cheirodes californicus,Subfamily,Cheirodes californicus,,,,,,Cheirodes californicus,Cheirodes,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,,,Cheirodes californicus,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Tenebrioninae,Subfamily,Tenebrioninae,,,,,,Tenebrioninae,Tenebrionidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,Tenebrioninae,,,,,,,,42,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Tenebrionidae,Subfamily,Tenebrionidae,,,,,Darkling beetles,Tenebrionidae,Tenebrionoidea,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Tenebrionidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Trogidae,,,,,Hide beetles,Trogidae,Scarabaeoidea,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Scarabaeoidea,Trogidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Trogossitidae,,,,,Bark-gnawing beetles,Trogossitidae,Cleroidea,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Cleroidea,Trogossitidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Zopheridae,,,,,Ironclad beetles,Zopheridae,Tenebrionoidea,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,Zopheridae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Bostrichoidea,,,,,,Bostrichoidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Bostrichoidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Buprestoidea,,,,,,Buprestoidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Buprestoidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Byrrhoidea,,,,,,Byrrhoidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Byrrhoidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Chrysomeloidea,,,,,,Chrysomeloidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Chrysomeloidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Cleroidea,,,,,,Cleroidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Cleroidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Coccinelloidea,,,,,,Coccinelloidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Coccinelloidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Cucujoidea,,,,,,Cucujoidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Cucujoidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Curculionoidea,,,,,,Curculionoidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Curculionoidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Histeroidea,,,,,,Dascilloidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Histeroidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Elateroidea,,,,,,Elateroidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Elateroidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Histeroidea,,,,,,Histeroidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Histeroidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Hydrophiloidea,,,,,,Hydrophiloidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Hydrophiloidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Polyphaga,,,,,,Polyphaga,Coleoptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,,,,,,,,,,,33,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Scarabaeoidea,,,,,,Scarabaeoidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Scarabaeoidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Staphylinoidea,,,,,,Staphylinoidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Staphylinoidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,,,
Subfamily,,Family,Tenebrionoidea,,,,,,Tenebrionoidea,Polyphaga,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,Polyphaga,Tenebrionoidea,,,,,,,,,,36,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Subfamily,,Family,Coleoptera,,,,,Beetles,Coleoptera,Insecta,,-1,Arthropoda,Hexapoda,,Insecta,,,Coleoptera,,,,,,,,,,,,30,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Euborellia,Family,Carcinophoridae,,,,,,Euborellia,Carcinophoridae,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Carcinophoridae,,,,Euborellia,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Euborellia,Family,Carcinophoridae,,,,,,Euborellia cincticollis,Euborellia,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Carcinophoridae,,,,Euborellia,,Euborellia cincticollis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Euborellia,Family,Carcinophoridae,,,,,,Euborellia femoralis,Euborellia,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Carcinophoridae,,,,Euborellia,,Euborellia femoralis,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Carcinophoridae,Family,Carcinophoridae,,,,,,Carcinophoridae,Dermaptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Carcinophoridae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Chelisoches,Family,Chelisochidae,,,,,,Chelisoches,Chelisochidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Chelisochidae,,,,Chelisoches,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Chelisoches,Family,Chelisochidae,,,,,,Chelisoches morio,Chelisoches,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Chelisochidae,,,,Chelisoches,,Chelisoches morio,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Chelisochidae,Family,Chelisochidae,,,,,,Chelisochidae,Dermaptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Chelisochidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Doru,Family,Forficulidae,,,,,,Doru,Forficulidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Forficulidae,,,,Doru,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Doru,Family,Forficulidae,,,,,,Doru taeniatum,Doru,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Forficulidae,,,,Doru,,Doru taeniatum,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Forficula,Family,Forficulidae,,,,,,Forficula,Forficulidae,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Forficulidae,,,,Forficula,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Forficula,Family,Forficulidae,,,,,European earwig,Forficula auricularia,Forficula,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Forficulidae,,,,Forficula,,Forficula auricularia,,,60,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Forficulidae,Family,Forficulidae,,,,,,Forficulidae,Dermaptera,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Forficulidae,,,,,,,,,40,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
Genus,Labidura,Family,Labiduridae,,,,,,Labidura,Labiduridae,,-1,Arthropoda,Hexapoda,,Insecta,,,Dermaptera,,,Labiduridae,,,,Labidura,,,,,50,,,,,,,,0,A,,-1,,,CSUMB-WEE,CSUMB-WEE,,
